서울특별시,중구성동구갑,성동구갑,1,성동구을,2
서울특별시,중구성동구을,성동구갑,1,중구,2
서울특별시,강서구병,강서구갑,1,강서구을,1
서울특별시,강남구병,강남구갑,1,강남구을,1
부산광역시,중구영도구,중구동구,1,영도구,3
부산광역시,서구동구,중구동구,1,서구,1
부산광역시,해운대구갑,해운대구기장군을,1,해운대구기장군갑,1
부산광역시,해운대구을,해운대구기장군갑,1
부산광역시,기장군,해운대구기장군을,1
인천광역시,연수구갑,연수구,1
인천광역시,연수구을,연수구,1
인천광역시,서구갑,서구강화군갑,1
인천광역시,서구을,서구강화군갑,1,서구강화군을,1
인천광역시,중구동구강화군옹진군,중구동구옹진군,3,서구강화군을,1
광주광역시,동구남구갑,남구,1
광주광역시,동구남구을,남구,1,동구,2
대전광역시,유성구갑,유성구,1
대전광역시,유성구을,유성구,1
경기도,수원시을,수원시갑,1,수원시을,5
경기도,수원시무,수원시을,2,수원시정,1
경기도,고양시갑,고양시덕양구갑,5,고양시일산동구,1
경기도,고양시을,고양시덕양구을,1
경기도,고양시병,고양시일산동구,5,고양시일산서구,1
경기도,고양시정,고양시일산서구,1
경기도,남양주시병,남양주시갑,1,남양주시을,1
경기도,군포시갑,군포시,1
경기도,군포시을,군포시,1
경기도,용인시정,용인시갑,1,용인시을,1,용인시병,1
경기도,김포시갑,김포시,1
경기도,김포시을,김포시,1
경기도,광주시갑,광주시,1
경기도,광주시을,광주시,1
경기도,화성시병,화성시갑,1,화성시을,5
경기도,동두천시연천군,양주시동두천시,2,포천시연천군,1
경기도,양주시,양주시동두천시,1
경기도,포천시가평군,포천시연천군,3,여주군양평군가평군,1
경기도,여주시양평군,여주군양평군가평군,1
강원도,태백시횡성군영월군평창군정선군,태백시영월군평창군정선군,4,홍천군횡성군,1
강원도,홍천군철원군화천군양구군인제군,철원군화천군양구군인제군,2,홍천군횡성군,1
충청북도,청주시상당구,청주시상당구,2,청원군,1
충청북도,청주시서원구,청주시상당구,1,청주시흥덕구갑,1,청원군,1
충청북도,청주시흥덕구,청주시흥덕구을,2,청원군,1
충청북도,청주시청원구,청원군,1
충청북도,보은군옥천군영동군괴산군,보은군옥천군영동군,4,증평군진천군괴산군음성군,1
충청북도,증평군진천군음성군,증평군진천군괴산군음성군,1
충청남도,천안시병,천안시갑,1,천안시을,1
충청남도,아산시갑,아산시,1
충청남도,아산시을,아산시,1
충청남도,공주시부여군청양군,공주시,1,부여군청양군,1
전라북도,전주시갑,전주시완산구갑,4,전주시덕진구,1
전라북도,전주시을,전주시완산구을,1
전라북도,전주시병,전주시덕진구,1
전라북도,정읍시고창군,정읍시,2,고창군부안군,1
전라북도,남원시임실군순창군,남원시순창군,4,진안군무주군장수군임실군,1
전라북도,김제시부안군,김제시완주군,3,고창군부안군,2
전라북도,완주군진안군무주군장수군,진안군무주군장수군임실군,2,김제시완주군,3
전라남도,순천시,순천시곡성군,1
전라남도,광양시곡성군구례군,광양시구례군,6,순천시곡성군,1
전라남도,고흥군보성군장흥군강진군,장흥군강진군영암군,2,고흥군보성군,3
전라남도,영암군무안군신안군,무안군신안군,2,장흥군강진군영암군,1
경상북도,경산시,경산시청도군,1
경상북도,영천시청도군,영천시,3,경산시청도군,2
경상북도,영주시문경시예천군,영주시,1,문경시예천군,1
경상북도,상주시군위군의성군청송군,상주시,1,군위군의성군청송군,1
경상남도,양산시갑,양산시,1
경상남도,양산시을,양산시,1
경상남도,밀양시의령군함안군창녕군,밀양시창녕군,3,의령군함안군합천군,2
경상남도,산청군함양군거창군합천군,산청군함양군거창군,1,의령군함안군합천군,1